Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-91.74592	-123.8502	32.10433	0.1337658	0.7579041	1.577376
6	-88.11086	-119.4848	31.37395	0.04625857	2.158768	1.354621
12	-93.69487	-123.6057	29.91079	0.2906239	6.722075	1.103819
18	-94.7095	-125.0369	30.32739	0.5672557	2.380221	1.660331
24	-91.51491	-122.4167	30.90174	0.7239501	2.756389	0.8954963
30	-92.81127	-123.4852	30.67397	0.6390953	3.697226	0.8157213
36	-94.51836	-125.6317	31.11335	0.3706535	3.26239	0.806761
42	-87.0393	-118.3255	31.28617	0.2522905	3.003391	0.8709982
48	-87.03165	-117.2551	30.22341	0.8915309	4.658558	0.3931026
54	-90.73599	-120.476	29.74005	0.969323	6.023065	0.7083205
60	-89.37726	-117.8723	28.49507	0.7604281	15.73952	0.4180375
66	-90.33299	-119.5444	29.21141	0.7604281	10.16877	0.5842335
72	-91.43397	-122.4056	30.97165	0.6157022	1.911129	1.335746
78	-99.38254	-131.1434	31.76085	0.470273	1.911129	0.6655373
84	-102.5379	-133.0183	30.48038	0.118844	2.308455	1.891893
90	-101.3727	-132.1258	30.75312	0.3773046	3.11507	1.220241
96	-95.58771	-127.5074	31.91969	0.3375282	1.241567	1.176141
102	-92.97891	-122.9903	30.01141	0.4212469	5.373184	1.186521
108	-94.24392	-124.2744	30.0305	0.390467	6.885854	0.8391926
114	-93.01377	-124.3525	31.33873	1.121002	1.52916	0.3361596
120	-94.89891	-124.6638	29.76493	0.4867388	8.5344	0.556415
126	-93.14588	-123.6176	30.4717	0.6237203	4.785468	0.5699278
132	-100.4433	-131.9834	31.54012	0.6603054	1.125188	1.30952
138	-102.0308	-131.4886	29.45782	0.5949983	2.53434	2.178679
144	-94.79919	-126.4607	31.66151	0.0771958	2.174121	1.07602
150	-90.75447	-121.902	31.14755	0.3302338	2.097022	1.336259
156	-99.29226	-129.387	30.0947	0.4487136	2.910737	1.732183
162	-93.28646	-123.5138	30.22737	0.3815761	3.408949	1.538456
168	-95.56999	-126.5111	30.94113	0.08890392	2.329382	1.58139
174	-89.60624	-121.2964	31.69018	0.08779239	2.714714	0.7194282
180	-98.09755	-128.5703	30.47276	1.195271	3.133366	0.5407497
186	-96.14508	-127.8541	31.70898	1.041677	1.231832	0.4272049
192	-92.39682	-123.7172	31.32036	0.1435434	3.587379	0.6351426
198	-100.218	-130.501	30.28302	0.333631	5.32297	1.030883
204	-95.34761	-124.4526	29.105	1.005883	8.007224	0.2267993
210	-93.16382	-122.7507	29.58686	0.2830181	10.92733	0.4854915
216	-86.0834	-117.3183	31.23489	0.3944992	2.752083	0.8935295
222	-96.43606	-127.4887	31.05264	0.4784469	3.489178	0.4863337
228	-92.58037	-123.0434	30.46302	0.5781817	4.939473	0.6038327
234	-88.96631	-120.312	31.34568	0.4036228	2.536377	0.8722319
240	-92.81973	-123.609	30.78926	0.8369609	3.046363	0.7292099
246	-95.79909	-127.5623	31.76321	0.6229008	1.405856	0.9252892
252	-96.3807	-125.2082	28.82749	1.272125	9.157743	0.3592766
258	-99.59277	-129.4197	29.82689	1.272125	4.800436	0.4777487
264	-105.3319	-134.5174	29.18546	1.051813	8.385778	0.3616052
270	-98.89652	-129.7707	30.87416	0.6441245	1.606366	1.540688
276	-95.76182	-127.1847	31.42288	0.6441245	2.28048	0.4991308
282	-94.07583	-124.7809	30.70505	0.3577973	4.557311	0.7713981
288	-89.08503	-119.2316	30.14657	0.394507	4.557311	1.288992
294	-98.86801	-128.7188	29.8508	0.6864848	3.546487	1.55308
300	-99.396	-129.6357	30.23974	0.3216519	2.606899	1.815871
306	-94.63294	-125.0326	30.3997	0.6703441	4.417704	0.8193516
312	-100.3258	-128.9422	28.61642	0.8141918	14.30732	0.4991976
318	-96.42746	-127.1988	30.77131	0.5025779	2.761228	1.22831
324	-95.84821	-126.4363	30.58814	0.3799194	4.578387	0.8833998
330	-92.54664	-124.0461	31.49951	0.5511996	2.234332	0.6569578
336	-94.85082	-125.4207	30.56989	0.4941611	2.234332	1.593236
342	-94.98239	-123.8481	28.86572	0.7404997	12.55732	0.6540359
348	-91.61845	-121.4251	29.80664	1.206312	4.991887	0.3832114
354	-95.17394	-126.3087	31.13473	0.9853217	1.961588	0.7943663
360	-92.84226	-122.9414	30.09917	0.4826895	3.373448	1.568502
366	-92.6041	-122.4632	29.85911	0.416164	4.916339	1.416349
372	-92.09831	-122.2854	30.18712	0.009546775	4.960672	1.46691
378	-97.00295	-126.3207	29.31778	0.07200756	9.187524	1.387114
384	-96.94547	-128.8044	31.85896	0.6317127	0.8835061	1.269813
390	-89.8007	-121.954	32.15327	0.5561389	0.9232004	1.038471
396	-96.55684	-128.2151	31.65823	1.511806	0.6368462	0.9220254
402	-90.98922	-121.8786	30.88934	0.2139692	4.422975	0.7723904
408	-92.33821	-122.7408	30.40262	0.255545	4.975859	1.081717
414	-99.37771	-128.4784	29.10069	1.313927	7.537242	0.3841291
420	-96.00833	-127.1398	31.13145	1.393379	1.491321	0.3841291
426	-100.0953	-130.1847	30.08942	1.393379	3.22004	0.8300461
432	-91.63202	-123.9257	32.29365	0.6720903	0.8077809	0.9068957
438	-95.83904	-127.7951	31.95607	0.3331661	1.358811	1.060157
444	-98.48143	-129.0119	30.53051	0.3362632	3.958154	1.176403
450	-91.61003	-122.6087	30.99868	0.04830157	2.472512	1.515191
456	-98.19999	-128.1587	29.95874	0.1164611	2.246218	2.259067
462	-91.82123	-122.1516	30.33039	0.1607619	4.21174	1.414349
468	-91.804	-123.0775	31.27354	1.124914	1.611052	0.3328898
474	-93.09808	-122.7933	29.69526	0.307962	10.04959	0.4985435
480	-90.54189	-120.6162	30.07428	0.9666177	4.932073	0.6106418
486	-93.02334	-123.4986	30.47524	0.508053	3.0822	1.351808
492	-90.49795	-121.5981	31.10011	0.7035894	1.947223	1.135455
498	-93.03088	-124.3028	31.27191	0.3986743	2.468892	0.9930084
504	-97.23886	-127.8113	30.57243	0.1501066	6.255011	0.5115821
510	-98.72547	-129.0188	30.29332	0.01939975	7.263428	0.873746
516	-97.8868	-130.08	32.1932	0.1358887	1.456041	0.9454937
522	-102.2921	-132.6865	30.39438	0.5608166	4.072786	1.061625
528	-99.00247	-130.1956	31.19311	0.3774336	2.789617	0.9395813
534	-94.86642	-125.624	30.75757	0.296834	2.789617	1.3954
540	-101.9508	-132.3535	30.40268	0.761734	4.173786	0.7972141
546	-94.0274	-124.8702	30.84276	0.656597	2.938308	0.945544
552	-98.65215	-127.6018	28.94966	0.8467481	11.28869	0.6117382
558	-98.09478	-127.056	28.96121	0.5349293	11.28869	1.015089
564	-91.64825	-122.275	30.62678	0.2559094	3.202124	1.392329
570	-89.17281	-119.782	30.60915	0.684242	3.798375	0.7942893
576	-93.17014	-124.36	31.18982	0.9469728	1.986113	0.7499647
582	-102.5765	-132.4154	29.83884	0.2255636	4.309893	1.705675
588	-92.09792	-122.6369	30.53896	0.6992672	2.892435	1.208956
594	-101.5198	-131.4458	29.92598	0.3350074	5.818949	1.235642
600	-93.55602	-122.6526	29.09654	0.5510581	11.86447	0.7437323
606	-90.57832	-119.3214	28.74305	0.7405612	13.76966	0.5763576
612	-92.94962	-123.9953	31.04571	0.8101818	2.396247	0.8273573
618	-98.8692	-128.1023	29.23313	0.9214731	7.446128	1.003328
624	-87.41763	-118.6028	31.18514	0.2209386	3.025026	1.003328
630	-89.53974	-120.0767	30.53699	0.1806223	3.972578	1.297547
636	-86.29883	-116.8943	30.59549	0.2598059	3.521155	1.315945
642	-87.42612	-117.5669	30.14078	0.5777891	4.664008	1.109093
648	-90.98724	-121.2024	30.21512	0.4371562	4.848716	1.120257
654	-87.91094	-119.5972	31.68629	0.250744	2.050899	0.9483083
660	-95.45327	-125.9521	30.49882	0.07029746	3.15259	1.64147
666	-92.62624	-122.5699	29.94365	0.7324683	4.758572	1.122321
672	-92.53158	-121.4317	28.90008	0.4889193	14.65995	0.4780273
678	-91.51034	-122.2127	30.7024	0.4516624	4.606103	0.5416512
684	-91.55931	-122.1123	30.55298	0.05382599	5.700856	0.9415718
690	-89.28806	-119.7392	30.45114	0.5485429	5.109733	0.584795
696	-87.64545	-118.4698	30.82439	0.4551972	4.145813	0.6119717
702	-85.55864	-114.8135	29.25486	0.5107501	11.62194	0.5555518
708	-86.80387	-116.4278	29.62392	0.1416874	11.62194	0.5555518
714	-93.71901	-124.9794	31.26038	0.8610358	2.138675	0.6137069
720	-91.14471	-122.9059	31.7612	1.196989	1.017228	0.5231226
726	-93.12807	-123.46	30.33193	0.7882665	4.705392	0.5643106
732	-88.59922	-116.6195	28.02027	1.56381	9.892451	0.1637009
738	-90.69297	-117.7972	27.10426	0.9476989	30.33271	0.3499188
744	-87.80426	-117.0029	29.19867	1.01136	8.29166	0.3152214
750	-91.96725	-121.8081	29.84084	1.01136	5.374248	0.7416631
756	-90.28415	-120.415	30.13084	1.01136	4.656749	0.4965022
762	-90.53618	-120.175	29.63879	1.184367	5.588452	0.3435391
768	-90.81914	-119.3908	28.5717	1.182077	11.05089	0.3095814
774	-90.78777	-120.8074	30.01967	0.789771	5.737643	0.6514949
780	-89.0651	-121.4086	32.34352	0.2948842	0.887857	1.139367
786	-95.11644	-125.8599	30.74347	0.6353228	2.283501	1.333954
792	-86.06784	-116.6816	30.61375	0.1370595	4.881577	1.018826
798	-85.79061	-117.3338	31.54319	0.02710236	2.679859	0.9919333
804	-85.50093	-117.2761	31.77516	0.275786	2.151239	0.7369618
810	-87.08728	-118.782	31.69474	0.6450991	1.706842	0.7045158
816	-83.97816	-114.7846	30.80643	0.4707634	4.191875	0.5711673
822	-85.5407	-115.199	29.6583	1.057422	5.563031	0.2587043
828	-86.00642	-116.3528	30.34638	0.7271376	4.869631	0.4448784
834	-85.0473	-116.7119	31.66463	0.4333396	2.049504	0.7527943
840	-90.33611	-121.2546	30.91851	0.009935098	5.06547	0.7527943
846	-93.15612	-124.3039	31.14777	0.0502607	3.476838	1.030765
852	-92.0746	-123.2588	31.18422	0.2627914	2.855624	1.03496
858	-90.30575	-121.5919	31.28619	0.3412988	1.842082	1.337708
864	-91.57806	-122.8801	31.30203	0.6301135	2.055593	0.9506212
870	-89.3671	-120.3819	31.01479	0.42439	2.084155	1.372636
876	-93.84612	-124.9526	31.10643	0.4168982	2.386275	1.169019
882	-104.5658	-135.5682	31.00239	0.2127047	1.917217	1.614929
888	-100.4475	-132.1427	31.69528	0.226101	1.922748	1.040142
894	-90.93811	-121.9248	30.98672	0.1395343	4.376352	0.7602651
900	-90.79605	-121.8426	31.04659	0.1115167	3.518278	1.054186
906	-96.49555	-127.4765	30.981	0.10539	3.10147	1.26182
912	-85.9292	-117.4064	31.47718	0.1137573	2.712971	0.9549458
918	-90.9287	-121.7221	30.79343	0.0805357	3.642688	1.264159
924	-84.26668	-114.391	30.12429	0.4161282	6.866577	0.6658797
930	-84.27885	-115.1776	30.89875	0.591503	2.655833	1.080167
936	-89.5217	-120.1899	30.66824	0.09811443	3.315029	1.447477
